Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Northwest Pockets","Pocket Wall > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106336620/northwest-pockets,2.6,-1,Boulder,V2,1,12,40.32032,-105.2139
"North Seam","Pocket Wall > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105756229/north-seam,3.0,-1,Boulder,V3,1,,40.32032,-105.2139
"South Face","Giant Pebble Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105756223/south-face,1.7,-1,Boulder,V-easy,1,,40.32032,-105.2139
"Southwest Corner","Giant Pebble Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105756196/southwest-corner,1.5,-1,Boulder,V2,1,,40.32032,-105.2139
"Warm Up Seam","Little Debbie's Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105756235/warm-up-seam,1.8,-1,Boulder,V2-,1,,40.32218,-105.21386
Crapulator,"Little Debbie's Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105756208/crapulator,1.9,-1,Boulder,V2,1,,40.32218,-105.21386
"West Bulge","Scenic Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106624397/west-bulge,2.8,-1,Boulder,V2,1,12,40.31731,-105.21261
"Standard Route","Scenic Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105756277/standard-route,2.7,-1,Boulder,V3,1,,40.31731,-105.21261
Splick,"Monster Block > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105757747/splick,-1.0,-1,Boulder,V3,1,20,40.322,-105.2136
"Northeast Arete","Monster Block > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105757753/northeast-arete,-1.0,-1,Boulder,V3,1,10,40.322,-105.2136
"Roof Cave Crack","Dead Trees Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105757927/roof-cave-crack,2.0,-1,Boulder,V2,1,10,40.3207,-105.214
"Right Pull Roof","Dead Trees Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/116752878/right-pull-roof,2.0,-1,Boulder,V2,1,10,40.3207,-105.214
"Fromunda V2","Fromunda Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105940237/fromunda-v2,1.9,-1,Boulder,V2-,1,,40.3207,-105.21401
"Classic Arete","Classic Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/111916650/classic-arete,1.5,-1,Boulder,V-easy,1,12,40.32032,-105.2139
"Classic Crack","Classic Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106060756/classic-crack,2.0,-1,Boulder,V0,1,,40.32032,-105.2139
"Classic VO Face","Classic Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106060780/classic-vo-face,2.0,-1,Boulder,V0,1,,40.32032,-105.2139
"Easy Friction","Entrance Overhang > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106062381/easy-friction,1.0,-1,Boulder,V-easy,1,12,40.31715,-105.21257
"Cave Man Crawl","Entrance Overhang > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106062386/cave-man-crawl,2.1,-1,Boulder,V0-1,1,12,40.31715,-105.21257
"Right Side Bulge.","Entrance Overhang > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106062401/right-side-bulge,1.0,-1,Boulder,V1,1,8,40.31715,-105.21257
"Hand Over Hand","Scenic Sentinel > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106062417/hand-over-hand,1.0,-1,Boulder,V0,1,10,40.32032,-105.2139
"Crimpy Critters","Scenic Sentinel > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106062409/crimpy-critters,2.0,-1,Boulder,V1,1,10,40.32032,-105.2139
"The Real Pocket Wall V0","The Real Pocket Wall > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106062439/the-real-pocket-wall-v0,2.0,-1,Boulder,V0,1,,40.32087,-105.21387
"Real Pocket Wall V3","The Real Pocket Wall > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106206980/real-pocket-wall-v3,2.0,-1,Boulder,V3,1,12,40.32087,-105.21387
"Southern Arete","The Spaceship > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106063170/southern-arete,2.2,-1,Boulder,V0,1,,40.32032,-105.2139
"Trivial Pursuits Left","Lone Star Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106065760/trivial-pursuits-left,1.0,-1,Boulder,V0,1,,40.32042,-105.21395
"Trivial Pursuits Right","Lone Star Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106065795/trivial-pursuits-right,2.0,-1,Boulder,V0,1,,40.32042,-105.21395
"West Crack","Lone Star Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106063222/west-crack,3.0,-1,Boulder,V1,1,,40.32042,-105.21395
"Southwest Crack","Lone Star Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106063229/southwest-crack,2.0,-1,Boulder,V1,1,,40.32042,-105.21395
Areteach,"Lone Star Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106065729/areteach,2.3,-1,Boulder,V2,1,,40.32042,-105.21395
"Wilford Prow","The Spice Roof > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/116193300/wilford-prow,4.0,-1,Boulder,V1,1,20,40.32189,-105.21337
"The Seam","The Spice Roof > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106066606/the-seam,3.0,-1,Boulder,V2,1,,40.32189,-105.21337
"The Seam 2","The Spice Roof > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106944450/the-seam-2,2.3,-1,Boulder,V3,1,15,40.32189,-105.21337
"V0 (Surfer Joe's Escape)","2 X 4 Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106071076/v0-surfer-joes-escape,1.0,-1,Boulder,V0,1,,40.32055,-105.214
"2X4 Righthand","2 X 4 Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/112530939/2x4-righthand,2.0,-1,Boulder,V3,1,10,40.32055,-105.214
"Unknown Face Climb","Doughboy Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/107546526/unknown-face-climb,3.0,-1,Boulder,V2,1,20,40.32218,-105.2142
"Incipient Orange","The Burnt Orange Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106271904/incipient-orange,1.0,-1,Boulder,V1+,1,8,40.32032,-105.2139
"The  Corner","The Burnt Orange Boulder > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106271920/the-corner,1.0,-1,Boulder,V1+,1,8,40.32032,-105.2139
"Crock Roof","Call it Crock Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106350912/crock-roof,2.4,-1,Boulder,V3,1,15,40.32097,-105.21388
"Crock Arete","Call it Crock Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106359096/crock-arete,3.1,-1,Boulder,V3+,1,20,40.32097,-105.21388
"Crock Face","Call it Crock Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/106361927/crock-face,2.8,-1,Boulder,V3+,1,20,40.32097,-105.21388
"Crap Traverse","Crap Traverse > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/111815508/crap-traverse,2.0,-1,Boulder,V3,1,,40.31987,-105.21396
"Small Cave Sit Down V4","Crap Traverse > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/111815524/small-cave-sit-down-v4,2.7,-1,Boulder,V3-4,1,14,40.31987,-105.21396
"Captain Bender","Flip the Bird Slab > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/112443529/captain-bender,1.0,-1,Boulder,"V0 PG13",1,14,40.32089,-105.21393
Snicklefritz,"Flip the Bird Slab > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/112443547/snicklefritz,1.5,-1,Boulder,"V1 PG13",1,14,40.32089,-105.21393
"Flip the Bird","Flip the Bird Slab > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/112443514/flip-the-bird,3.3,-1,Boulder,"V3- PG13",1,14,40.32089,-105.21393
"Child's Play","Duncan's Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/114201292/childs-play,2.0,-1,Boulder,V3-,1,8,40.53352,-105.14488
"Southwest Arete","Pitch Penny Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106720034/southwest-arete,1.9,-1,Boulder,"V0 PG13",1,10,40.5671,-105.15625
"Penny Lunge","Pitch Penny Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751267/penny-lunge,2.5,-1,Boulder,V0+,1,,40.5671,-105.15625
"My Two Cents","Pitch Penny Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106155638/my-two-cents,2.8,-1,Boulder,V2,1,,40.5671,-105.15625
"Penny Standard","Pitch Penny Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105861163/penny-standard,2.6,-1,Boulder,V2+,1,,40.5671,-105.15625
"Penny Boulder Traverse","Pitch Penny Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106370235/penny-boulder-traverse,2.4,-1,Boulder,V2+,1,10,40.5671,-105.15625
"Right Traverse","Pitch Penny Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106720011/right-traverse,2.4,-1,Boulder,"V3 PG13",1,15,40.5671,-105.15625
"Penny Pincher","Pitch Penny Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755050/penny-pincher,3.0,-1,Boulder,V3+,1,,40.5671,-105.15625
"Tiger Face Arete","Mental Block > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/117633890/tiger-face-arete,2.0,-1,Boulder,V0-1,1,15,40.5668,-105.1559
"Tiger Face","Mental Block > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106003096/tiger-face,2.3,-1,Boulder,V2-,1,10,40.5668,-105.1559
"Contrived Crimpers","Mental Block > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/111128059/contrived-crimpers,1.3,-1,Boulder,"V3 PG13",1,15,40.5668,-105.1559
"Barndoor Layback","Mental Block > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756325/barndoor-layback,2.3,-1,Boulder,V3+,1,,40.5668,-105.1559
"Meditation Roof","Meditation Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106051542/meditation-roof,2.2,-1,Boulder,V1+,1,,40.5661,-105.156
"Gastoned (Roof Variation)","Meditation Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/110327139/gastoned-roof-variation,2.2,-1,Boulder,V2,1,12,40.5661,-105.156
"Gastoned Direct","Meditation Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/113407168/gastoned-direct,2.4,-1,Boulder,V2,1,12,40.5661,-105.156
"Arm and Hammer","Meditation Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756016/arm-and-hammer,2.4,-1,Boulder,V3,1,,40.5661,-105.156
"Meditation Traverse","Meditation Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751237/meditation-traverse,2.6,-1,Boulder,V3,1,,40.5661,-105.156
Slabster,"Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106073777/slabster,1.3,-1,Boulder,V-easy,1,20,40.5662,-105.1555
Bucketland,"Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106267240/bucketland,1.9,-1,Boulder,"V0- R",1,25,40.5662,-105.1555
"Curving Crack","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751231/curving-crack,2.4,-1,Boulder,V0-,1,,40.5662,-105.1555
"Exit Wall Dihedral","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/111690809/exit-wall-dihedral,1.0,-1,Boulder,V0,1,12,40.5662,-105.1555
"Exit Wall, Africa Start","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/109486517/exit-wall-africa-start,2.3,-1,Boulder,V0,1,25,40.5662,-105.1555
"Ship's Prow","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751222/ships-prow,2.5,-1,Boulder,V0+,1,,40.5662,-105.1555
"Easier Reach","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751234/easier-reach,1.4,-1,Boulder,V0+,1,,40.5662,-105.1555
"Stack This Crack, Jack","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/109486480/stack-this-crack-jack,2.0,-1,Boulder,V1,1,25,40.5662,-105.1555
"Ship's Prow Right","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751225/ships-prow-right,2.3,-1,Boulder,V1,1,,40.5662,-105.1555
"Ship's Prow Standard","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/110073020/ships-prow-standard,2.5,-1,Boulder,V2-,1,25,40.5662,-105.1555
"Ship's Prow-Gill's Reach","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105754552/ships-prow-gills-reach,2.7,-1,Boulder,V2,1,,40.5662,-105.1555
"Exit Wall Slab","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106804460/exit-wall-slab,2.1,-1,Boulder,V2,1,12,40.5662,-105.1555
"Exit Wall","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106267232/exit-wall,2.1,-1,Boulder,"V2+ R",1,25,40.5662,-105.1555
"Finger Ripper","Central Ridgeline, including Ship's Prow > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751228/finger-ripper,2.6,-1,Boulder,V3,1,,40.5662,-105.1555
"East Face","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/108876544/east-face,1.5,-1,Boulder,V-easy,1,15,40.566,-105.1556
"Left Crack (a.k.a. Biercrack)","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107100160/left-crack-aka-biercrack,1.7,-1,Boulder,V0,1,20,40.566,-105.1556
"Day 0 Starter","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/116638891/day-0-starter,3.0,-1,Boulder,V0-1,1,,40.566,-105.1556
"East Eliminator Traverse","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756340/east-eliminator-traverse,1.3,-1,Boulder,V1,1,,40.566,-105.1556
"Corner Lunge","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106051553/corner-lunge,2.1,-1,Boulder,V1,1,,40.566,-105.1556
"Eliminator North Slab Right","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755371/eliminator-north-slab-right,1.8,-1,Boulder,"V1 R",1,,40.566,-105.1556
"Eliminator North Slab Center","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755374/eliminator-north-slab-center,2.0,-1,Boulder,"V1 R",1,,40.566,-105.1556
"Dogleg Crack","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756337/dogleg-crack,2.3,-1,Boulder,"V2 R",1,,40.566,-105.1556
"Beached Whale","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105752758/beached-whale,2.7,-1,Boulder,V2+,1,,40.566,-105.1556
"Eliminator Cave Crack","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106404482/eliminator-cave-crack,1.9,-1,Boulder,V3,1,,40.566,-105.1556
"Verm's Way","Eliminator Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751276/verms-way,2.5,-1,Boulder,V3+,1,,40.566,-105.1556
"Talent Scout Left Arete","Talent Scout > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756334/talent-scout-left-arete,1.9,-1,Boulder,V0,1,,40.56571,-105.15537
"Talent Scout Standard","Talent Scout > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756331/talent-scout-standard,2.4,-1,Boulder,V2+,1,,40.56571,-105.15537
"Black Slabbath","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106073757/black-slabbath,1.2,-1,Boulder,V-easy,1,40,40.56769,-105.15671
"Slab Happy","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106073768/slab-happy,1.8,-1,Boulder,V-easy,1,40,40.56769,-105.15671
"Bolt Wall Chimney","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106073752/bolt-wall-chimney,2.5,-1,Boulder,V0-,1,40,40.56769,-105.15671
"Corner Cling","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107095311/corner-cling,2.3,-1,"Trad, TR, Boulder","5.9 V0",1,30,40.56769,-105.15671
"Cat Eye Wall: Upper Roof (aka Face It, You're a Flake)","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755596/cat-eye-wall-upper-roof-aka-face-it-youre-a-flake,2.2,-1,"Trad, TR, Boulder",V0,1,,40.56769,-105.15671
"Thin Crack","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106100181/thin-crack,2.2,-1,"Trad, TR, Boulder","V0+ R",1,40,40.56769,-105.15671
"Bolt Wall","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105761832/bolt-wall,3.3,-1,"TR, Boulder","V1- X",1,40,40.56769,-105.15671
"Knob Boy Arete","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106100187/knob-boy-arete,2.0,-1,Boulder,V1+,1,40,40.56769,-105.15671
"Pin Scar Finger Crack","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106100174/pin-scar-finger-crack,2.6,-1,"Trad, TR, Boulder",V2,1,40,40.56769,-105.15671
"Cat's Eye Face","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756880/cats-eye-face,3.2,-1,"TR, Boulder","V3 R",1,30,40.56769,-105.15671
"Mr. Spock","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751270/mr-spock,1.7,-1,Boulder,V3,1,,40.56769,-105.15671
"North Slab - Phhht","North Slab > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755944/north-slab-phhht,2.2,-1,Boulder,V0,1,,40.56769,-105.15671
"North Slab - Leaning Seam","North Slab > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755947/north-slab-leaning-seam,2.4,-1,Boulder,V0,1,,40.56769,-105.15671
"North Slab","North Slab > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755950/north-slab,1.8,-1,Boulder,V0,1,,40.56769,-105.15671
"North Slab Right","North Slab > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755953/north-slab-right,1.9,-1,Boulder,V1,1,,40.56769,-105.15671
"North Slab Left Overhang","North Slab > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755938/north-slab-left-overhang,2.5,-1,Boulder,V2,1,,40.56769,-105.15671
"North Slab Right Overhang","North Slab > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755941/north-slab-right-overhang,2.8,-1,Boulder,V2,1,,40.56769,-105.15671
"Dropped in The Water","Waterway Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106533044/dropped-in-the-water,2.8,-1,Boulder,V3,1,,40.56769,-105.15671
Peephole,"Peeper Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106267246/peephole,1.8,-1,Boulder,V2,1,15,40.56769,-105.15671
"The Peeper","Peeper Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106267254/the-peeper,2.0,-1,Boulder,V2,1,15,40.56769,-105.15671
"My Friend's Traverse","Hell Cave > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755845/my-friends-traverse,0.5,-1,Boulder,V1,1,,40.5673,-105.1559
"Nipple Face","Nipple Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106259074/nipple-face,2.0,-1,Boulder,V-easy,1,,40.56769,-105.15671
"Nipple Arete","Nipple Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106259068/nipple-arete,1.7,-1,Boulder,V0-,1,,40.56769,-105.15671
"Nipple Wall Right","Nipple Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106259062/nipple-wall-right,1.8,-1,Boulder,"V1- R",1,25,40.56769,-105.15671
"The Nipple Wall","Nipple Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105755962/the-nipple-wall,3.6,-1,Boulder,"V3 R",1,,40.56769,-105.15671
"Kinda Slopey","Slopey > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107563508/kinda-slopey,3.0,-1,Boulder,V0,1,15,40.56769,-105.15671
"If The Thunder Don't Get You, Then The Lightning Will","Cove Boulder > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107685074/if-the-thunder-dont-get-you-then-the-lightning-will,1.8,-1,Boulder,"V2-3 PG13",1,12,40.5657,-105.1569
"Conway's Memoir","The Memory Gully > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/112223412/conways-memoir,2.0,-1,Boulder,V3+,1,14,40.56714,-105.15568
"Crack Route","Tropics > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751822/crack-route,2.0,-1,Boulder,V0,1,,40.57812,-105.16399
"Arete Right","Tropics > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751840/arete-right,4.0,-1,Boulder,V2,1,,40.57812,-105.16399
"Slopey Traverse","Tropics > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751258/slopey-traverse,2.0,-1,Boulder,V2+,1,,40.57812,-105.16399
"Tropics Arete","Tropics > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751561/tropics-arete,3.5,-1,Boulder,V3,1,,40.57812,-105.16399
"Fiction, Friction","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107827532/fiction-friction,2.0,-1,Boulder,V-easy,1,8,40.53517,-105.14181
"Roof Crack","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756115/roof-crack,2.3,-1,Boulder,V-easy,1,,40.53517,-105.14181
Handcracker,"Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756388/handcracker,2.0,-1,Boulder,V-easy,1,,40.53517,-105.14181
"Double Dipping","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/113101313/double-dipping,1.0,-1,Boulder,V0,1,30,40.53517,-105.14181
"Unknown Slab","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/117590588/unknown-slab,2.0,-1,Boulder,V0,1,10,40.53517,-105.14181
"Unknown Slab (aka Balance If You Can)","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/111263809/unknown-slab-aka-balance-if-you-can,1.7,-1,Boulder,V0,1,10,40.53517,-105.14181
"Don't Get Stumped","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/112506184/dont-get-stumped,2.1,-1,Boulder,V0,1,12,40.53517,-105.14181
"Bootie Crack Traverse / Low","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107366955/bootie-crack-traverse-low,2.1,-1,Boulder,V0+,1,20,40.53517,-105.14181
"Unknown aka Bashie Line","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/111263880/unknown-aka-bashie-line,1.5,-1,Boulder,V0+,1,10,40.53517,-105.14181
Undercling,"Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/108233641/undercling,1.7,-1,Boulder,V0+,1,8,40.53517,-105.14181
"North Arete (Unknown Roof)","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/107294283/north-arete-unknown-roof,2.0,-1,Boulder,V1-,1,10,40.53517,-105.14181
"Piano Ridge Traverse","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106074772/piano-ridge-traverse,2.3,-1,Boulder,V1-,1,60,40.53517,-105.14181
